scenario,note_id,entry_index,event_ts_ms,event_date_utc,step_day,live_notes_before,close_ratio,low_ratio,close_price,hedge_inventory_sol,hedge_inventory_mark_usdc,hedge_cash_usdc,coupon_outflows_cumulative_usdc,current_capital_mark_usdc,buyback_price_usdc,borrow_amount_usdc,current_ltv,unwind_cost_usdc,available_after_unwind_usdc,buffer_usdc,coverage_ratio,return_1d,vol_5d_ann,stress_day,autocalled_step,trigger_reason,unwind_multiplier
stress_concentration_coupled_book,CURRENT_V1_HEDGED_BALANCED:271,271,1621465200000,2021-05-19,10,1,0.7892623505526731,0.5977893074667269,0.7892623505526731,750.0,591.9467629145048,-559.101681709556,73.7835,959.0615812049487,600.0,420.0,0.7,2.2918708699055435,956.7697103350431,356.7697103350431,1.5946161838917385,-0.23443557175268404,2.409696211458932,True,False,observation,3.0
stress_concentration_coupled_book,CURRENT_V1_HEDGED_BALANCED:284,284,1622156400000,2021-05-27,5,3,1.0808724617257062,0.9921209403625648,1.0808724617257062,19.67849481030464,21.269943128670512,75.12303311298228,271.983,824.4099762416529,600.0,420.0,0.7,0.36528126326795407,824.0446949783849,224.04469497838488,1.3734078249639747,-0.15402201524132098,1.6792965745845256,True,False,none,3.0
stress_concentration_coupled_book,CURRENT_V1_HEDGED_BALANCED:283,283,1622588400000,2021-06-01,11,4,0.794810533076429,0.7669107257546565,0.794810533076429,750.0,596.1078998073218,-686.3800790100837,0.0,909.7278207972381,600.0,420.0,0.7,2.3066361853386645,907.4211846118994,307.42118461189943,1.5123686410198325,-0.12708396946564882,1.3645849337480451,True,False,none,3.0
stress_concentration_coupled_book,CURRENT_V1_HEDGED_BALANCED:297,297,1623020400000,2021-06-06,2,1,1.130349777706358,1.0421554448551074,1.130349777706358,78.35504597592433,88.56860880105752,-24.678252634634973,131.17860000000002,932.7117561664227,600.0,420.0,0.7,0.5782087331954947,932.1335474332271,332.13354743322714,1.553555912388712,-0.05790629021270155,2.247940044909033,True,False,observation,3.0
stress_concentration_coupled_book,CURRENT_V1_HEDGED_BALANCED:325,325,1625785200000,2021-07-08,6,4,0.974764705882353,0.9604117647058824,0.974764705882353,750.0,731.0735294117648,-753.0867929361583,126.82950000000001,851.1572364756064,600.0,420.0,0.7,2.7897261526629764,848.3675103229434,248.36751032294342,1.413945850538239,-0.06672483843699728,0.6933087088461702,True,False,observation,3.0
stress_concentration_coupled_book,CURRENT_V1_HEDGED_BALANCED:350,350,1627686000000,2021-07-30,3,1,1.1512649895029,1.0642991851403765,1.1512649895029,54.29397484373328,62.50675237854131,-5.9277056903208445,32.72025,1023.8587966882204,600.0,420.0,0.7,0.4949330465344737,1023.363863641686,423.36386364168595,1.7056064394028099,-0.10757163438450446,1.142633604414429,True,False,none,3.0
stress_concentration_coupled_book,CURRENT_V1_HEDGED_BALANCED:379,379,1630191600000,2021-08-28,3,1,1.3368902227224098,1.1891959484806802,1.3368902227224098,48.79273608809041,65.23053181604294,50.18481729891645,30.433500000000002,1084.9818491149592,600.0,420.0,0.7,0.5035941524654981,1084.4782549624938,484.4782549624938,1.807463758270823,-0.1484428279154354,1.613301125054274,True,False,none,3.0
stress_concentration_coupled_book,CURRENT_V1_HEDGED_BALANCED:410,410,1633215600000,2021-10-02,7,2,1.2419520799647215,1.1469939732470968,1.2419520799647215,0.0,0.0,137.8804265194642,93.52350000000001,1044.3569265194642,600.0,420.0,0.7,0.0,1044.3569265194642,444.3569265194642,1.7405948775324402,-0.12496905174548156,1.340289441939778,True,False,none,3.0
stress_concentration_coupled_book,CURRENT_V1_HEDGED_BALANCED:433,433,1634857200000,2021-10-21,3,1,1.212449083503055,1.1246181262729122,1.212449083503055,38.45597947949369,46.62591707512442,17.785362239545275,20.62575,1043.7855293146697,600.0,420.0,0.7,0.44465339956445193,1043.3408759151052,443.34087591510524,1.7389014598585086,-0.11849253055681308,1.2662528587594113,True,False,none,3.0
stress_concentration_coupled_book,CURRENT_V1_HEDGED_BALANCED:451,451,1636326000000,2021-11-07,2,1,1.0576971956282302,1.0406252647631957,1.0576971956282302,32.49973440339721,34.374877937135544,-6.831633021995785,15.733500000000001,1011.8097449151396,600.0,420.0,0.7,0.4061477372418376,1011.4035971778978,411.40359717789784,1.685672661963163,-0.08659650208945979,1.0982839456970532,True,False,observation,3.0
stress_concentration_coupled_book,CURRENT_V1_HEDGED_BALANCED:453,453,1636930800000,2021-11-14,7,5,0.955783402755527,0.9227811598846524,0.955783402755527,497.4585914093542,475.4626652272039,-500.66966099706457,0.0,974.7930042301393,600.0,420.0,0.7,1.8819007057675103,972.9111035243718,372.9111035243718,1.621518505873953,-0.054265491121321174,0.5601612433498978,True,False,delta_band,3.0
stress_concentration_coupled_book,CURRENT_V1_HEDGED_BALANCED:454,454,1636930800000,2021-11-14,6,5,0.9612503021026343,0.9280592926770322,0.9612503021026343,421.1983645076405,404.8770551281049,-425.71469932644993,0.0,979.1623558016549,600.0,420.0,0.7,1.6368325163782877,977.5255232852767,377.5255232852767,1.6292092054754612,-0.054265491121321174,0.5601612433498978,True,False,observation,3.0
stress_concentration_coupled_book,CURRENT_V1_HEDGED_BALANCED:467,467,1638486000000,2021-12-02,11,1,1.0134050583488785,0.9544054487874712,1.0134050583488785,286.83203727060254,290.6770374665427,-283.2663108278652,0.0,1007.4107266386775,600.0,420.0,0.7,1.2463685089241292,1006.1643581297534,406.1643581297534,1.6769405968829223,-0.09259823332318007,0.9755787038172359,True,False,delta_band,3.0
stress_concentration_coupled_book,CURRENT_V1_HEDGED_BALANCED:498,498,1640473200000,2021-12-25,3,1,1.0823991031390134,1.0598654708520179,1.0823991031390134,24.997287141654056,27.05704118303474,5.527262458917141,11.76,1020.8243036419519,600.0,420.0,0.7,0.38328223768162306,1020.4410214042703,420.44102140427026,1.7007350356737838,-0.06282832527841986,0.6429454151716694,True,False,none,3.0
stress_concentration_coupled_book,CURRENT_V1_HEDGED_BALANCED:554,554,1646175600000,2022-03-01,13,3,0.9685843314353033,0.924896917337522,0.9685843314353033,438.5832975123746,424.8049099997141,-454.35042754339315,0.0,970.4544824563209,600.0,420.0,0.7,1.7057482398250596,968.7487342164958,368.7487342164958,1.6145812236941597,-0.1409510433386839,1.5253587286768497,True,False,delta_band,3.0
stress_concentration_coupled_book,CURRENT_V1_HEDGED_BALANCED:587,587,1648162800000,2022-03-24,3,1,1.1549836324641607,1.0527147533581669,1.1549836324641607,20.17750842805924,23.30469197831608,12.61654354377371,9.276,1026.6452355220897,600.0,420.0,0.7,0.37160162461579627,1026.273633897474,426.2736338974739,1.7104560564957898,-0.06639266519127407,0.6907565460308237,True,False,none,3.0
stress_concentration_coupled_book,CURRENT_V1_HEDGED_BALANCED:697,697,1658271600000,2022-07-19,10,1,1.1789280084077771,1.117708880714661,1.1789280084077771,0.0,0.0,63.51011683811289,47.00549999999999,1016.504616838113,600.0,420.0,0.7,0.0,1016.504616838113,416.50461683811295,1.694174361396855,-0.12545955882352944,1.271631846958733,True,False,observation,3.0
stress_concentration_coupled_book,CURRENT_V1_HEDGED_BALANCED:707,707,1659135600000,2022-07-29,10,4,0.9340316469801649,0.9166480944952085,0.9340316469801649,262.58286233555225,245.2607033760418,-284.526442066819,0.0,960.7342613092227,600.0,420.0,0.7,1.0933967979690276,959.6408645112537,359.64086451125365,1.5994014408520894,-0.06245630389186663,0.6474936681207899,True,False,observation,3.0
stress_concentration_coupled_book,CURRENT_V1_HEDGED_BALANCED:717,717,1660258800000,2022-08-11,13,3,1.0205201622524458,1.010260081126223,1.0205201622524458,98.89467294406529,100.92400767878007,-116.37604393745286,67.23225,917.3157137413272,600.0,420.0,0.7,0.6179804042839969,916.6977333370431,316.69773333704313,1.5278295555617385,-0.05038850953614327,0.6452708772178584,True,False,none,3.0
stress_concentration_coupled_book,CURRENT_V1_HEDGED_BALANCED:744,744,1662678000000,2022-09-08,14,4,0.9529345052452508,0.9064360646441734,0.9529345052452508,73.24640425606495,69.79902600074689,-115.58376591525354,0.0,954.2152600854934,600.0,420.0,0.7,0.518144202393974,953.6971158830994,353.6971158830994,1.589495193138499,-0.05536861425512385,0.5718788369157026,True,False,observation,3.0
stress_concentration_coupled_book,CURRENT_V1_HEDGED_BALANCED:821,821,1669330800000,2022-11-24,14,5,0.8261608154020385,0.7836919592298981,0.8261608154020385,750.0,619.6206115515288,-711.9498748882016,0.0,907.6707366633271,600.0,420.0,0.7,2.390217449032182,905.2805192142949,305.28051921429494,1.5088008653571583,-0.13370473537604455,1.4410245054857682,True,False,observation,3.0
stress_concentration_coupled_book,CURRENT_V1_HEDGED_BALANCED:823,823,1669330800000,2022-11-24,12,5,1.0006858710562414,0.9492455418381344,1.0006858710562414,750.0,750.5144032921811,-741.0694229493288,96.2895,913.1554803428523,600.0,420.0,0.7,2.859954171889597,910.2955261709627,310.2955261709627,1.5171592102849378,-0.13370473537604455,1.4410245054857682,True,False,observation,3.0
stress_concentration_coupled_book,CURRENT_V1_HEDGED_BALANCED:882,882,1673823600000,2023-01-15,5,1,1.412962962962963,1.3567901234567903,1.412962962962963,2.3196880985944404,3.2776333689399224,125.45472228279017,59.757,1068.97535565173,600.0,420.0,0.7,0.3099219086755763,1068.6654337430546,468.66543374305456,1.7811090562384242,-0.33168316831683164,3.5605512103464823,True,False,none,3.0
stress_concentration_coupled_book,CURRENT_V1_HEDGED_BALANCED:888,888,1674342000000,2023-01-21,5,1,1.0419847328244276,1.0279898218829517,1.0419847328244276,9.923598501881315,10.340238133639692,78.22447571913634,47.64375,1040.9209638527761,600.0,420.0,0.7,0.3315194691797749,1040.5894443835964,440.5894443835964,1.7343157406393273,-0.16111328890631138,1.763809287233323,True,False,none,3.0
stress_concentration_coupled_book,CURRENT_V1_HEDGED_BALANCED:895,895,1674774000000,2023-01-26,3,3,1.0,0.9753390875462393,1.0,750.0,750.0,-752.9801724613185,46.182,950.8378275386815,600.0,420.0,0.7,2.8580939385966566,947.9797336000848,347.97973360008484,1.579966222666808,-0.07096247960848279,0.7389999115563145,True,False,none,3.0
stress_concentration_coupled_book,CURRENT_V1_HEDGED_BALANCED:894,894,1675119600000,2023-01-30,8,4,0.989673688558447,0.9545642296571664,0.989673688558447,750.0,742.2552664188352,-740.5025976059557,48.378750000000004,953.3739188128795,600.0,420.0,0.7,2.830099868028083,950.5438189448514,350.5438189448514,1.584239698241419,-0.07940161104718058,0.9539749613394581,True,False,observation,3.0
stress_concentration_coupled_book,CURRENT_V1_HEDGED_BALANCED:905,905,1676588400000,2023-02-16,14,8,0.9144736842105262,0.912828947368421,0.9144736842105262,136.62516120773367,124.94011452549327,-191.76247329548838,35.119499999999995,898.0581412300049,600.0,420.0,0.7,0.6957684180209074,897.3623728119841,297.3623728119841,1.4956039546866402,-0.08466051969823962,0.8881340199076522,True,False,observation,3.0
stress_concentration_coupled_book,CURRENT_V1_HEDGED_BALANCED:908,908,1676588400000,2023-02-16,11,8,0.9475926714955262,0.945888368129527,0.9475926714955262,123.29145538922717,116.83007958484926,-127.12465215401812,60.666,929.0394274308312,600.0,420.0,0.7,0.6694321269063961,928.3699953039248,328.36999530392484,1.5472833255065415,-0.08466051969823962,0.8881340199076522,True,False,delta_band,3.0
stress_concentration_coupled_book,CURRENT_V1_HEDGED_BALANCED:1015,1015,1685314800000,2023-05-28,5,1,1.0394605394605394,1.0134865134865134,1.0394605394605394,0.0,0.0,-13.062988540195743,4.8885000000000005,982.0485114598042,600.0,420.0,0.7,0.0,982.0485114598042,382.0485114598042,1.6367475190996736,-0.05286343612334787,0.5452880454458197,True,False,none,3.0
stress_concentration_coupled_book,CURRENT_V1_HEDGED_BALANCED:1026,1026,1686006000000,2023-06-05,2,2,0.9438414346389806,0.89806512505899,0.9438414346389806,78.44346114817125,74.03818890813709,-103.31093861647447,0.0,970.7272502916626,600.0,420.0,0.7,0.5316705402760906,970.1955797513865,370.1955797513865,1.6169926329189774,-0.08340971585701196,0.7217931669991824,True,False,observation,3.0
stress_concentration_coupled_book,CURRENT_V1_HEDGED_BALANCED:1020,1020,1686178800000,2023-06-07,10,1,0.8957232099951947,0.888995675156175,0.8957232099951947,26.466460320012295,23.70662279505186,-18.4203337357501,8.379,996.9072890593018,600.0,420.0,0.7,0.3728512619274277,996.5344377973744,396.5344377973744,1.6608907296622906,-0.08537782139352301,0.7991445001693649,True,False,observation,3.0
stress_concentration_coupled_book,CURRENT_V1_HEDGED_BALANCED:1045,1045,1688166000000,2023-06-30,8,1,1.134777376654633,1.0234657039711192,1.134777376654633,0.0,0.0,17.535118514845447,10.043999999999999,1007.4911185148454,600.0,420.0,0.7,0.0,1007.4911185148454,407.4911185148454,1.679151864191409,-0.11228460255697592,1.1957955303815686,True,False,observation,3.0
stress_concentration_coupled_book,CURRENT_V1_HEDGED_BALANCED:1061,1061,1689375600000,2023-07-14,6,1,1.2228335625859699,1.156808803301238,1.2228335625859699,0.0,0.0,23.538936572871606,11.9415,1011.5974365728716,600.0,420.0,0.7,0.0,1011.5974365728716,411.59743657287163,1.6859957276214528,-0.156478277585544,1.7452955129448915,True,False,observation,3.0
stress_concentration_coupled_book,CURRENT_V1_HEDGED_BALANCED:1085,1085,1692140400000,2023-08-15,14,1,0.9937629937629937,0.987110187110187,0.9937629937629937,133.04142649515765,132.21164628832713,-151.46007389994924,17.92575,962.8258223883778,600.0,420.0,0.7,0.7194381405616352,962.1063842478162,362.1063842478162,1.603510640413027,-0.05083399523431298,0.48469713229682754,True,False,observation,3.0
stress_concentration_coupled_book,CURRENT_V1_HEDGED_BALANCED:1101,1101,1693522800000,2023-08-31,14,1,0.9113573407202216,0.897045244690674,0.9113573407202216,0.0,0.0,-3.2129861068010532,12.5685,984.218513893199,600.0,420.0,0.7,0.0,984.218513893199,384.218513893199,1.6403641898219983,-0.05187319884726238,0.6679523226098175,True,False,observation,3.0
stress_concentration_coupled_book,CURRENT_V1_HEDGED_BALANCED:1168,1168,1698361200000,2023-10-26,3,1,1.0279171894604768,0.9639272271016311,1.0279171894604768,206.64114897652553,212.40998908283382,-202.56824629729104,5.549250000000001,1004.2924927855428,600.0,420.0,0.7,0.9836658455123904,1003.3088269400304,403.3088269400304,1.6721813782333839,-0.06997533908754616,0.7283377473700992,True,False,delta_band,3.0
stress_concentration_coupled_book,CURRENT_V1_HEDGED_BALANCED:1177,1177,1699225200000,2023-11-05,4,1,1.0,0.9744835965978129,1.0,188.11325243515532,188.11325243515532,-199.653796699029,7.167,981.2924557361263,600.0,420.0,0.7,0.9030405933940662,980.3894151427322,380.3894151427322,1.6339823585712203,-0.06979485970290011,0.7263896024199761,True,False,observation,3.0
stress_concentration_coupled_book,CURRENT_V1_HEDGED_BALANCED:1186,1186,1700175600000,2023-11-16,6,1,1.019940003529204,0.9936474325039704,1.019940003529204,84.85569236738723,86.54771517266599,-76.84942903773107,36.24,973.458286134935,600.0,420.0,0.7,0.571720579432397,972.8865655555026,372.88656555550256,1.621477609259171,-0.2113709307657038,2.0770300888562527,True,False,observation,3.0
stress_concentration_coupled_book,CURRENT_V1_HEDGED_BALANCED:1210,1210,1702076400000,2023-12-08,4,1,1.2157689811810513,1.098961713173264,1.2157689811810513,0.0,0.0,139.57132910154766,35.305499999999995,1104.2658291015478,600.0,420.0,0.7,0.0,1104.2658291015478,504.26582910154775,1.8404430485025796,-0.08695010333628561,0.9132788272374329,True,False,observation,3.0
stress_concentration_coupled_book,CURRENT_V1_HEDGED_BALANCED:1214,1214,1702681200000,2023-12-15,7,3,0.967574059247398,0.962503336002135,0.967574059247398,283.1545865929273,273.9730327442375,-294.7989922572294,17.953500000000002,961.2205404870082,600.0,420.0,0.7,1.1899416601791293,960.0305988268291,360.0305988268291,1.600050998044715,-0.06686046511627919,0.6947678497948884,True,False,none,3.0
stress_concentration_coupled_book,CURRENT_V1_HEDGED_BALANCED:1255,1255,1706655600000,2024-01-30,12,1,1.0741525423728813,1.0693855932203389,1.0741525423728813,0.0,0.0,-5.433085211443758,32.0985,962.4684147885562,600.0,420.0,0.7,0.0,962.4684147885562,362.4684147885562,1.6041140246475936,-0.10415027537372146,0.9490129856325283,True,False,observation,3.0
stress_concentration_coupled_book,CURRENT_V1_HEDGED_BALANCED:1270,1270,1707519600000,2024-02-09,7,1,1.0632332471664347,1.021674289123086,1.0632332471664347,0.0,0.0,-4.4342421562832355,8.8725,986.6932578437168,600.0,420.0,0.7,0.0,986.6932578437168,386.69325784371676,1.6444887630728613,-0.05722070844686644,0.530134419379709,True,False,none,3.0
stress_concentration_coupled_book,CURRENT_V1_HEDGED_BALANCED:1283,1283,1709334000000,2024-03-01,15,1,1.140352422907489,1.1066960352422908,1.140352422907489,0.0,0.0,-17.126373483141634,5.137499999999999,977.7361265168583,600.0,420.0,0.7,0.0,977.7361265168583,377.73612651685835,1.6295602108614307,-0.11258752387014648,1.1125041211048692,True,False,none,3.0
stress_concentration_coupled_book,CURRENT_V1_HEDGED_BALANCED:1314,1314,1712012400000,2024-04-01,15,6,0.9523432081640741,0.9257406123055583,0.9523432081640741,108.88788664790778,103.69863930047454,-132.4306455079388,6.12525,965.1427437925356,600.0,420.0,0.7,0.6269357599173501,964.5158080326182,364.5158080326182,1.6075263467210303,-0.050432205482835224,0.48440049679616387,True,False,none,3.0
stress_concentration_coupled_book,CURRENT_V1_HEDGED_BALANCED:1317,1317,1712012400000,2024-04-01,12,6,1.0024508525838243,0.9744485581686395,1.0024508525838243,205.05204766638755,205.55460000722917,-201.33265552490502,33.117,971.1049444823242,600.0,420.0,0.7,0.9608698855078026,970.1440745968164,370.1440745968164,1.616906790994694,-0.050432205482835224,0.48440049679616387,True,False,observation,3.0
stress_concentration_coupled_book,CURRENT_V1_HEDGED_BALANCED:1372,1372,1715900400000,2024-05-16,2,1,1.122086883052876,1.1015982538900233,1.122086883052876,14.954999797709945,16.780809109068745,42.89898138144429,7.3935,1052.286290490513,600.0,420.0,0.7,0.35137355063690723,1051.934916939876,451.9349169398761,1.75322486156646,-0.104024728740853,1.138703791794488,True,False,observation,3.0
stress_concentration_coupled_book,CURRENT_V1_HEDGED_BALANCED:1422,1422,1721170800000,2024-07-16,13,1,1.1404430559500143,1.0832859982959386,1.1404430559500143,-7.105427357601002e-15,-8.103335289533321e-15,-5.59019379023532,18.67275,975.7370562097648,600.0,420.0,0.7,0.30000000000000004,975.4370562097648,375.4370562097648,1.6257284270162746,-0.10967499058853047,1.0266312303921086,True,False,none,3.0
stress_concentration_coupled_book,CURRENT_V1_HEDGED_BALANCED:1440,1440,1722121200000,2024-07-27,6,3,0.9969104016477857,0.9654181798471462,0.9969104016477857,173.60492911315325,173.06855961022896,-191.80511093959007,0.0,981.2634486706388,600.0,420.0,0.7,0.8533578664670871,980.4100908041718,380.4100908041718,1.634016818006953,-0.06123675297716602,0.6344422899580475,True,False,observation,3.0
stress_concentration_coupled_book,CURRENT_V1_HEDGED_BALANCED:1460,1460,1724626800000,2024-08-25,15,1,1.0318810466852801,1.0080514252321278,1.0318810466852801,0.0,0.0,-26.539011779552776,12.207749999999999,961.2532382204472,600.0,420.0,0.7,0.0,961.2532382204472,361.2532382204472,1.602088730367412,-0.10860770523433116,1.0049520797035283,True,False,none,3.0
stress_concentration_coupled_book,CURRENT_V1_HEDGED_BALANCED:1535,1535,1729897200000,2024-10-25,1,2,0.9306394266042102,0.8980190755685987,0.9306394266042102,500.0,465.3197133021051,-500.6559016994375,0.0,964.6638116026676,600.0,420.0,0.7,1.8465222013506535,962.8172894013169,362.8172894013169,1.6046954823355282,-0.06936057339578983,0.6392358511194549,True,False,delta_band,3.0
stress_concentration_coupled_book,CURRENT_V1_HEDGED_BALANCED:1555,1555,1731970800000,2024-11-18,5,1,1.114628364244875,1.0877608887649328,1.114628364244875,0.0,0.0,22.02901508326148,9.2115,1012.8175150832615,600.0,420.0,0.7,0.0,1012.8175150832615,412.81751508326147,1.6880291918054358,-0.09163262727923527,1.0510138959771795,True,False,none,3.0
stress_concentration_coupled_book,CURRENT_V1_HEDGED_BALANCED:1610,1610,1737068400000,2025-01-16,9,4,1.0443686006825939,0.9816985705099669,1.0443686006825939,17.118616195528574,17.878145241746566,-44.095208099238924,5.29575,968.4871871425077,600.0,420.0,0.7,0.3547683362356613,968.132418806272,368.13241880627197,1.6135540313437866,-0.08884678907995736,0.9341565250314273,True,False,none,3.0
stress_concentration_coupled_book,CURRENT_V1_HEDGED_BALANCED:1657,1657,1741042800000,2025-03-03,8,8,0.8464927950458497,0.8289269977372872,0.8464927950458497,266.26157564042995,225.38850537717948,-291.97005695770224,0.0,933.4184484194773,600.0,420.0,0.7,1.0269216932812189,932.391526726196,332.39152672619605,1.5539858778769935,-0.19612780482345704,2.191865040281727,True,False,observation,3.0
stress_concentration_coupled_book,CURRENT_V1_HEDGED_BALANCED:1651,1651,1741042800000,2025-03-03,14,8,0.8007660677068664,0.7841491578888076,0.8007660677068664,2.283062743598464,1.8281991755193918,-46.515154667817164,0.0,955.3130445077023,600.0,420.0,0.7,0.30552167639928,955.007522831303,355.00752283130305,1.5916792047188384,-0.19612780482345704,2.191865040281727,True,False,observation,3.0
stress_concentration_coupled_book,CURRENT_V1_HEDGED_BALANCED:1682,1682,1742943600000,2025-03-25,5,1,1.125705329153605,1.0828369905956112,1.125705329153605,0.0,0.0,74.96183078740967,53.421,1021.5408307874097,600.0,420.0,0.7,0.0,1021.5408307874097,421.54083078740973,1.7025680513123496,-0.05793915325154242,0.5992367941108527,True,False,none,3.0
stress_concentration_coupled_book,CURRENT_V1_HEDGED_BALANCED:1694,1694,1744758000000,2025-04-15,14,1,0.9955790637088497,0.9932896502723612,0.9955790637088497,291.2790845213052,289.99135824569197,-267.8203515599481,14.526000000000002,1007.6450066857439,600.0,420.0,0.7,1.2440485942686315,1006.4009580914752,406.4009580914752,1.6773349301524587,-0.08012671920877756,0.8957813743136417,True,False,observation,3.0
stress_concentration_coupled_book,CURRENT_V1_HEDGED_BALANCED:1718,1718,1746831600000,2025-05-09,14,1,1.1456040312955842,1.0679618087786766,1.1456040312955842,0.0,0.0,41.399023730048945,22.252499999999998,1019.1465237300488,600.0,420.0,0.7,0.0,1019.1465237300488,419.1465237300488,1.6985775395500813,-0.10421987109327502,1.1049965213986237,True,False,observation,3.0
stress_concentration_coupled_book,CURRENT_V1_HEDGED_BALANCED:1736,1736,1748041200000,2025-05-23,10,3,0.9469931972789115,0.9427482993197278,0.9469931972789115,63.90984706357342,60.522190408339654,-97.91596018874966,0.0,962.60623021959,600.0,420.0,0.7,0.48862914854387784,962.1176010710461,362.1176010710461,1.6035293351184101,-0.06172083704363307,0.5547315693670746,True,False,observation,3.0
