scenario,note_id,entry_index,event_ts_ms,event_date_utc,step_day,live_notes_before,close_ratio,low_ratio,close_price,hedge_inventory_sol,hedge_inventory_mark_usdc,hedge_cash_usdc,coupon_outflows_cumulative_usdc,current_capital_mark_usdc,buyback_price_usdc,borrow_amount_usdc,current_ltv,unwind_cost_usdc,available_after_unwind_usdc,buffer_usdc,coverage_ratio,return_1d,vol_5d_ann,stress_day,autocalled_step,trigger_reason,unwind_multiplier
primary_ltv_coupled_book,CURRENT_V1_HEDGED_BALANCED:306,306,1624316400000,2021-06-21,8,12,0.6869735958249367,0.6697927969823799,0.6869735958249367,671.9036702531599,461.58008040178584,-702.8980904232187,166.2735,592.4084899785671,492.4084899785671,420.0,0.8529503624486271,0.6111639700148932,591.7973260085522,99.3888360299851,1.201842246940769,0.0,0.0,False,False,observation,1.0
primary_ltv_coupled_book,CURRENT_V1_HEDGED_BALANCED:816,816,1668034800000,2022-11-09,4,5,0.3815718157181572,0.33523035230352305,0.3815718157181572,261.93919999999997,99.94861615176151,-515.7169917142068,0.0,584.2316244375547,484.23162443755473,420.0,0.8673535118402044,0.20494476285824226,584.0266796746965,99.79505523714181,1.2060895038671955,0.0,0.0,False,False,observation,1.0
