scenario,note_id,entry_index,issue_date,event_date_utc,step_day,live_notes_before,worst_close_ratio,worst_low_ratio,knock_in_triggered,note_liability_usdc,buyback_price_usdc,borrow_amount_usdc,current_ltv,current_assets_usdc,hedge_cash_usdc,hedge_inventory_mark_usdc,unwind_cost_usdc,available_after_unwind_usdc,buffer_usdc,coverage_ratio,return_1d,vol_5d_ann,stress_day,trigger_reason,unwind_multiplier,spy_units,qqq_units
stress_concentration_coupled_book,2020-03-30,3515,2020-03-30,2020-06-11,51,43,1.1489011747139262,1.1466081282781029,False,100.59689213138944,70.0,49.0,0.7,118.65519639926156,108.75736303127256,9.897833367988994,3.6099100237685637,115.04033745880899,45.04033745880899,1.6434333922686999,-0.07627578639447885,0.6457003685216478,True,stress_day_forced_fraction,3.0,0.02102803701243799,0.016807558799211177
stress_concentration_coupled_book,2020-03-31,3516,2020-03-31,2020-06-11,50,43,1.166285103206838,1.1639573608753637,False,101.8856087691781,70.0,49.0,0.7,121.50099400116093,84.08504338330054,37.41595061786038,3.637527468435593,117.8447585574164,47.8447585574164,1.6834965508202342,-0.07627578639447885,0.6457003685216478,True,stress_day_forced_fraction,3.0,0.08909248188883864,0.05125691005250063
stress_concentration_coupled_book,2020-06-08,3563,2020-06-08,2020-09-03,62,62,1.0045071687106408,0.9991508940679799,False,103.95397186214718,70.0,49.0,0.7,117.86127341307596,111.14010949253255,6.721163920543412,1.8067311002166555,116.05118173089903,46.05118173089903,1.657874024727129,-0.05070024312457411,0.39789604230594666,True,stress_day_forced_fraction,3.0,0.0,0.024066291915551364
stress_concentration_coupled_book,2020-06-09,3564,2020-06-09,2020-09-03,61,62,1.0234260907836037,1.0179689358827204,False,103.06909902268704,70.0,49.0,0.7,114.64848249962117,110.27663726195992,4.371845237661242,1.804376634891845,112.8419199421105,42.84191994211049,1.6120274277444355,-0.05070024312457411,0.39789604230594666,True,stress_day_forced_fraction,3.0,0.0,0.015654149332317107
stress_concentration_coupled_book,2020-06-10,3565,2020-06-10,2020-09-03,60,62,1.051990740760071,1.046381272251967,False,102.56210257298808,70.0,49.0,0.7,116.07196327807256,113.41615878777667,2.655804490295894,1.8026577793487384,114.26797759647867,44.26797759647867,1.6323996799496954,-0.05070024312457411,0.39789604230594666,True,stress_day_forced_fraction,3.0,0.007886371602101018,0.0
stress_concentration_coupled_book,2020-06-11,3566,2020-06-11,2020-09-03,59,62,1.1388580328038542,1.1327853669307697,False,102.6868121316713,70.0,49.0,0.7,114.25035517801467,114.0189970475441,0.23135813047056225,1.8002313273714285,112.45000817157799,42.45000817157799,1.6064286881654,-0.05070024312457411,0.39789604230594666,True,stress_day_forced_fraction,3.0,0.0,0.0008284178708872492
stress_concentration_coupled_book,2020-06-12,3567,2020-06-12,2020-09-03,58,62,1.1121717945149803,1.1062414261046787,False,102.58159869382241,70.0,49.0,0.7,119.86002776316845,119.45659418865833,0.40343357451012074,1.8004034274001548,118.05942261898105,48.059422618981046,1.6865631802711578,-0.05070024312457411,0.39789604230594666,True,stress_day_forced_fraction,3.0,0.0,0.0014445638117854317
stress_concentration_coupled_book,2020-06-15,3568,2020-06-15,2020-09-03,57,62,1.0907156024385922,1.0848996436224942,False,102.62900370794534,70.0,49.0,0.7,111.11559947815364,111.11559947815364,0.0,0.0,111.11559947815364,41.11559947815364,1.5873657068307663,-0.05070024312457411,0.39789604230594666,True,stress_day_forced_fraction,3.0,0.0,0.0
stress_concentration_coupled_book,2020-06-16,3569,2020-06-16,2020-09-03,56,62,1.0651059258802074,1.059426524039937,False,102.25467536164503,70.0,49.0,0.7,112.20092828054504,110.29000145625844,1.9109268242866113,1.8019119871682991,110.3980608299646,40.39806082996461,1.57711515471378,-0.05070024312457411,0.39789604230594666,True,stress_day_forced_fraction,3.0,0.0,0.006842404578464866
stress_concentration_coupled_book,2020-06-17,3570,2020-06-17,2020-09-03,55,62,1.0847146374049232,1.0789306771826057,False,102.20280534010332,70.0,49.0,0.7,115.90958158895334,110.51791026363685,5.3916713253165,1.8053985291120103,114.10148722417868,44.10148722417868,1.6300212460596955,-0.05070024312457411,0.39789604230594666,True,stress_day_forced_fraction,3.0,0.016010487136084703,0.0
stress_concentration_coupled_book,2020-06-18,3571,2020-06-18,2020-09-03,54,62,1.0850973571458873,1.0793113561695487,False,102.18933989620879,70.0,49.0,0.7,114.54793748865093,105.93107829896961,8.61685918968132,1.8086318529440064,112.73499720611208,42.734997206112084,1.6104999600873156,-0.05070024312457411,0.39789604230594666,True,stress_day_forced_fraction,3.0,0.025587634127855065,0.0
stress_concentration_coupled_book,2020-06-19,3572,2020-06-19,2020-09-03,53,62,1.0907156024385922,1.0848996436224942,False,102.34382465516344,70.0,49.0,0.7,115.14639301384446,111.78172671483756,3.364666299006895,1.8033676936952294,113.34134298699972,43.34134298699972,1.6191620426714246,-0.05070024312457411,0.39789604230594666,True,stress_day_forced_fraction,3.0,0.009991326111538405,0.0
stress_concentration_coupled_book,2020-06-22,3573,2020-06-22,2020-09-03,52,62,1.0799157680518232,1.0741573965590143,False,102.29944587596016,70.0,49.0,0.7,114.3519826580139,107.47332968619494,6.878652971818951,1.8068889806054762,112.54165435092251,42.541654350922514,1.607737919298893,-0.05070024312457411,0.39789604230594666,True,stress_day_forced_fraction,3.0,0.020426056833579946,0.0
stress_concentration_coupled_book,2020-06-23,3574,2020-06-23,2020-09-03,51,62,1.0753846068482298,1.0696503966004698,False,102.14874032438253,70.0,49.0,0.7,116.37165744910526,113.40960661369314,2.962050835412115,1.8029644600080899,114.56721196367947,44.56721196367947,1.6366744566239924,-0.05070024312457411,0.39789604230594666,True,stress_day_forced_fraction,3.0,0.0,0.01060613621635451
stress_concentration_coupled_book,2020-06-24,3575,2020-06-24,2020-09-03,50,62,1.1114483817644016,1.1055218707654682,False,102.38575469929533,70.0,49.0,0.7,115.77943258104608,110.35222223137566,5.427210349670421,1.8054341449809184,113.97128483089033,43.971284830890326,1.6281612118698618,-0.05070024312457411,0.39789604230594666,True,stress_day_forced_fraction,3.0,0.0,0.019433066966727062
stress_concentration_coupled_book,2020-06-25,3576,2020-06-25,2020-09-03,49,62,1.0949092354624044,1.089070915182968,False,102.07803036046053,70.0,49.0,0.7,116.93291687869488,115.17643487042453,1.7564820082703576,1.8017573801989635,115.13028125749179,45.13028125749179,1.644718303678454,-0.05070024312457411,0.39789604230594666,True,stress_day_forced_fraction,3.0,0.0,0.006289388155858368
stress_concentration_coupled_book,2020-06-26,3577,2020-06-26,2020-09-03,48,62,1.1251920746292903,1.119192278943217,False,102.34356380625701,70.0,49.0,0.7,116.87593324769986,104.41125060595833,12.464682641741538,1.8124920321640514,115.05720887421495,45.05720887421495,1.643674412488785,-0.05070024312457411,0.39789604230594666,True,stress_day_forced_fraction,3.0,0.037013688158980346,0.0
