scenario,note_id,entry_index,issue_date,event_date_utc,step_day,live_notes_before,worst_close_ratio,worst_low_ratio,knock_in_triggered,note_liability_usdc,buyback_price_usdc,borrow_amount_usdc,current_ltv,current_assets_usdc,hedge_cash_usdc,hedge_inventory_mark_usdc,unwind_cost_usdc,available_after_unwind_usdc,buffer_usdc,coverage_ratio,return_1d,vol_5d_ann,stress_day,trigger_reason,unwind_multiplier,spy_units,qqq_units
primary_lending_liquidation,2007-05-30,284,2007-05-30,2008-10-06,342,293,0.6823039101890795,0.6557206293405604,True,67.37327642166132,57.373276421661316,49.0,0.8540561574325573,81.61546140906749,7.45514792589263,74.16031348317486,1.2446154762469326,80.33376577607896,22.960489354417646,1.4001948430776545,-0.05093343577769904,0.5525587662565452,True,ltv_threshold,1.0,0.6390687677611123,0.2518005014563874
primary_lending_liquidation,2007-05-31,285,2007-05-31,2008-10-06,341,293,0.6830158897609271,0.6564048694364439,True,67.2641973203852,57.26419732038519,49.0,0.8556829972810382,80.186035192697,4.609689207914591,75.57634598478242,1.2454649788063161,78.9027820408983,21.63858472051311,1.3778728373585374,-0.05093343577769904,0.5525587662565452,True,ltv_threshold,1.0,0.632056951508814,0.31468269577731744
primary_lending_liquidation,2007-06-01,286,2007-06-01,2008-10-06,340,293,0.6796469365020277,0.6531671741540993,True,66.87047180922039,56.87047180922039,49.0,0.861607059712412,80.58098431211705,8.894939578893409,71.68604473322364,1.2431293694960033,79.30201192025444,22.431540111034053,1.3944321085691649,-0.05093343577769904,0.5525587662565452,True,ltv_threshold,1.0,0.6402551725934648,0.17536980145024983
primary_lending_liquidation,2007-06-04,287,2007-06-04,2008-10-06,339,293,0.6795587091045161,0.6530823841891622,True,66.77883514438189,56.77883514438189,49.0,0.8629976271157866,80.67018171896342,8.789811629064385,71.88037008989903,1.243244732360651,79.39099680155782,22.612161657175932,1.3982498337571714,-0.05093343577769904,0.5525587662565452,True,ltv_threshold,1.0,0.6340086236893642,0.19997078138918595
primary_lending_liquidation,2007-06-05,288,2007-06-05,2008-10-06,338,293,0.6822594141177942,0.6556778668831998,True,67.01089423875707,57.010894238757075,49.0,0.8594848520493629,78.6100693568129,4.8616430817109375,73.74842627510196,1.2443654217522098,77.32882972192316,20.31793548316608,1.3563868933203571,-0.05093343577769904,0.5525587662565452,True,ltv_threshold,1.0,0.6260734442676064,0.27895180342088177
primary_lending_liquidation,2007-06-14,295,2007-06-14,2008-10-06,331,293,0.6850713123287242,0.6583802105704897,True,67.43570520879052,57.43570520879052,49.0,0.853127855257892,78.5810737735086,4.193069531508376,74.38800424200024,1.2447476067739078,77.2991321646137,19.863426955823172,1.3458376089161883,-0.05093343577769904,0.5525587662565452,True,ltv_threshold,1.0,0.6145038765185962,0.3327499840534671
primary_lending_liquidation,2007-06-15,296,2007-06-15,2008-10-06,330,293,0.6841314183705165,0.6574769358734144,True,67.09660104485208,57.09660104485208,49.0,0.8581946929118983,79.54585985372769,7.0854271325150195,72.46043272121267,1.2435921762302518,78.26603746113683,21.169436416284753,1.3707652649875806,-0.05093343577769904,0.5525587662565452,True,ltv_threshold,1.0,0.6291423152176601,0.2317565367380379
primary_lending_liquidation,2007-06-18,297,2007-06-18,2008-10-06,329,293,0.6849368934446689,0.6582510287881025,True,67.13838527654833,57.138385276548334,49.0,0.8575671111957617,79.64425421402755,5.127426996552539,74.51682721747501,1.2448306704781469,78.36216512994068,21.223779853392344,1.3714452158679282,-0.05093343577769904,0.5525587662565452,True,ltv_threshold,1.0,0.6439595820194282,0.24751438929298727
primary_lending_liquidation,2007-06-19,298,2007-06-19,2008-10-06,328,293,0.6832387179591074,0.6566190160127183,True,66.89098562982355,56.89098562982355,49.0,0.8612963803937523,79.01774444635018,3.615501020234257,75.40224342611592,1.2453602037126945,77.73468312092443,20.843697491100883,1.3663796163899495,-0.05093343577769904,0.5525587662565452,True,ltv_threshold,1.0,0.6312624762790912,0.3119582068596859
primary_lending_liquidation,2007-06-21,300,2007-06-21,2008-10-06,326,293,0.6890380587221432,0.662192408335568,True,67.51366711557779,57.51366711557779,49.0,0.8519714088397637,81.93288205863527,7.23815738253442,74.69472467610085,1.2449260808139044,80.65060861548332,23.136941499905532,1.4022859723656675,-0.05093343577769904,0.5525587662565452,True,ltv_threshold,1.0,0.5785270209331091,0.45051821777112483
primary_lending_liquidation,2007-07-02,307,2007-07-02,2008-10-06,319,293,0.6899005590131356,0.6630213047044299,True,67.26040913568934,57.26040913568934,49.0,0.8557396068177797,82.01496568299538,2.4029895557304215,79.61197612726497,1.2478956759879642,80.7272640189438,23.466854883254456,1.4098268810417565,-0.05093343577769904,0.5525587662565452,True,ltv_threshold,1.0,0.6606465526014265,0.34708502166225363
primary_lending_liquidation,2007-07-03,308,2007-07-03,2008-10-06,318,293,0.6874097659056904,0.6606275555267087,True,66.9910464425454,56.9910464425454,49.0,0.8597841776672509,79.94612619250415,3.8280557334527283,76.11807045905142,1.2457849937948544,78.66228216347977,21.671235720934376,1.380256848639933,-0.05093343577769904,0.5525587662565452,True,ltv_threshold,1.0,0.5996294496140471,0.4286419464427908
primary_lending_liquidation,2007-07-05,309,2007-07-05,2008-10-06,317,293,0.688132515841347,0.661322146361654,True,66.97219301357137,56.97219301357137,49.0,0.860068700327679,80.77977103603666,5.02726549679277,75.7525055392439,1.2455589308457935,79.49633585242125,22.524142838849883,1.395353270559278,-0.05093343577769904,0.5525587662565452,True,ltv_threshold,1.0,0.5554808520309209,0.5513160971841711
primary_lending_liquidation,2007-07-06,310,2007-07-06,2008-10-06,316,293,0.6845339531007171,0.6578637874254528,True,66.58458801132866,56.58458801132866,49.0,0.8659601796551002,79.12885924239686,2.4922961271984434,76.63656311519841,1.2460925329540364,77.84444842788523,21.259860416556563,1.3757182152196668,-0.05093343577769904,0.5525587662565452,True,ltv_threshold,1.0,0.5707757823976417,0.5311155091253232
primary_lending_liquidation,2007-07-09,311,2007-07-09,2008-10-06,315,293,0.6839973680334063,0.657348108278994,True,66.51487242091427,56.51487242091427,49.0,0.8670284104165602,78.61039503342178,5.181337306863872,73.42905772655791,1.2441675513188972,77.3295129532396,20.814640532325328,1.3683037692680435,-0.05093343577769904,0.5525587662565452,True,ltv_threshold,1.0,0.5930657523416754,0.3693132386369657
primary_lending_liquidation,2007-07-12,314,2007-07-12,2008-10-06,312,293,0.6782822827559672,0.651855688759049,True,66.03622533897403,56.036225338974035,49.0,0.8744343449900392,80.06779235571686,0.0013777040409887853,80.06641465167587,1.248160102496278,78.77959904589476,22.74337370692072,1.4058691242913246,-0.05093343577769904,0.5525587662565452,True,ltv_threshold,1.0,0.6078431799568578,0.5200594506149534
primary_lending_liquidation,2007-07-13,315,2007-07-13,2008-10-06,311,293,0.6762673367329343,0.6499192471608405,True,65.79258788145522,55.79258788145522,49.0,0.8782528622639317,79.97524031462538,8.068844812862835,71.90639550176255,1.2432388834852288,78.69604823338928,22.903460351934058,1.4105108083639708,-0.05093343577769904,0.5525587662565452,True,ltv_threshold,1.0,0.4933470869222743,0.6258788364928755
primary_lending_liquidation,2007-07-16,316,2007-07-16,2008-10-06,310,293,0.6763547115046222,0.6500032177191565,True,65.91426426840873,55.91426426840873,49.0,0.8763416749039609,80.40441039361751,7.643573720833881,72.76083667278363,1.24376443631285,79.12426553896827,23.210001270559545,1.415099824244188,-0.05093343577769904,0.5525587662565452,True,ltv_threshold,1.0,0.5841278887089338,0.3766543735322695
primary_lending_liquidation,2007-07-17,317,2007-07-17,2008-10-06,309,293,0.6767043697622173,0.6503392529217993,True,65.77344641967889,55.77344641967889,49.0,0.878554278881913,77.72411259841073,4.940976239350567,72.78313635906017,1.2437702122159657,76.44395081801524,20.670504398336348,1.3706155119552204,-0.05093343577769904,0.5525587662565452,True,ltv_threshold,1.0,0.5303552129885847,0.5398358845354662
primary_lending_liquidation,2007-07-18,318,2007-07-18,2008-10-06,308,293,0.6779309923813727,0.6515180850284086,True,65.99471096860778,55.99471096860778,49.0,0.8750826489214453,77.14449060178063,3.523221360910724,73.6212692408699,1.2442712277807406,75.86340873937945,19.868697770771675,1.3548316872625814,-0.05093343577769904,0.5525587662565452,True,ltv_threshold,1.0,0.5024491583664956,0.6488558559243711
primary_lending_liquidation,2007-07-19,319,2007-07-19,2008-10-06,307,293,0.6753079014290342,0.6489971924695366,True,65.692486046837,55.692486046837004,49.0,0.8798314364848309,79.75289494137623,8.437778527511943,71.31511641386429,1.2428808342961322,78.47435654887317,22.78187050203617,1.4090654255024058,-0.05093343577769904,0.5525587662565452,True,ltv_threshold,1.0,0.4667240465218373,0.6889377015794584
primary_lending_liquidation,2007-07-20,320,2007-07-20,2008-10-06,306,293,0.6822149916658184,0.6556351751768628,True,66.3408633803404,56.340863380340394,49.0,0.8697062320329667,79.66209611434213,8.575073409951878,71.08702270439025,1.2427413180431017,78.38381128494683,22.042947904606436,1.3912426360206989,-0.05093343577769904,0.5525587662565452,True,ltv_threshold,1.0,0.43430080491398637,0.7802198867126033
primary_lending_liquidation,2007-07-23,321,2007-07-23,2008-10-06,305,293,0.6801324958788287,0.6536338156248334,True,66.23437505974245,56.23437505974245,49.0,0.8713531527280819,82.16983352014957,13.016768916108148,69.15306460404142,1.2415871226259478,80.8936698652216,24.65929480547915,1.438509270873581,-0.05093343577769904,0.5525587662565452,True,ltv_threshold,1.0,0.5266518036274114,0.44415642780709697
primary_lending_liquidation,2007-07-24,322,2007-07-24,2008-10-06,304,293,0.6921348255682437,0.6651685218751832,True,67.36693199683764,57.366931996837636,49.0,0.8541506107159632,79.15841158011148,2.3375449677206497,76.82086661239083,1.246200258943178,77.87380088786212,20.50686889102448,1.3574684609620562,-0.05093343577769904,0.5525587662565452,True,ltv_threshold,1.0,0.545677852534889,0.6123987091650518
primary_lending_liquidation,2007-09-04,351,2007-09-04,2008-10-06,275,293,0.7016908292313309,0.6624396063859015,True,67.34306762468889,57.343067624688885,49.0,0.8545060812007064,79.93526153396866,0.0008105664451411683,79.93445096752352,1.2480728541151889,78.6472214543697,21.304153829680814,1.3715210000468894,-0.05093343577769904,0.5525587662565452,True,ltv_threshold,1.0,0.5433220279877712,0.711185984029639
primary_lending_liquidation,2007-09-18,361,2007-09-18,2008-10-06,265,293,0.6868686646278246,0.6576738458292111,True,66.49285512394694,56.49285512394694,49.0,0.8673663225640234,78.84945992912773,5.494874607853056,73.35458532127467,1.2441137808060136,77.56866885566107,21.075813731714135,1.3730704296228824,-0.05093343577769904,0.5525587662565452,True,ltv_threshold,1.0,0.5297623994038915,0.5584516393789405
primary_lending_liquidation,2007-09-19,362,2007-09-19,2008-10-06,264,293,0.6828377725869329,0.6559697239092794,True,66.03449597630788,56.03449597630788,49.0,0.8744613321893329,79.29134162456468,0.000882318443050584,79.29045930612163,1.2476880253401461,78.0040083695715,21.969512393263614,1.392071205611497,-0.05093343577769904,0.5525587662565452,True,ltv_threshold,1.0,0.5665777107336551,0.6219372132069656
primary_lending_liquidation,2007-09-20,363,2007-09-20,2008-10-06,263,293,0.6876806019185513,0.6578053298100566,True,66.58999402398463,56.58999402398463,49.0,0.8658774549301463,79.4557894698053,0.002498221129000001,79.4532912486763,1.2477849406669628,78.16827788351401,21.578283859529378,1.3813091736744807,-0.05093343577769904,0.5525587662565452,True,ltv_threshold,1.0,0.5576920709409339,0.6535875053161536
primary_lending_liquidation,2007-09-21,364,2007-09-21,2008-10-06,262,293,0.6890833742155484,0.6534948262222106,True,66.45157251653646,56.45157251653646,49.0,0.8680006209861797,78.91006149167998,1.832946566717593,77.07711492496239,1.2463473634644786,77.62517557075302,21.173603054216557,1.3750755224403028,-0.05093343577769904,0.5525587662565452,True,ltv_threshold,1.0,0.46319178392242466,0.8692525609413577
primary_lending_liquidation,2007-09-24,365,2007-09-24,2008-10-06,261,293,0.6890689959519268,0.6505238139582932,True,66.40766969313162,56.40766969313162,49.0,0.8686761971655496,81.75720581613183,0.0014209112784189777,81.75578490485341,1.2491644424691746,80.46716348121022,24.059493788078598,1.4265287667256383,-0.05093343577769904,0.5525587662565452,True,ltv_threshold,1.0,0.4878601143352481,0.9324384264915573
primary_lending_liquidation,2007-09-25,366,2007-09-25,2008-10-06,260,293,0.6825925361006907,0.644409634698851,True,66.16702671093086,56.167026710930855,49.0,0.8723979685124394,79.60155477772071,5.049407447695855,74.55214733002485,1.2448275466228966,78.3194511574328,22.15242444650194,1.3944026547908897,-0.05093343577769904,0.5525587662565452,True,ltv_threshold,1.0,0.45581816454466023,0.8172014455402791
primary_lending_liquidation,2007-09-26,367,2007-09-26,2008-10-06,259,293,0.6792673580991331,0.6412704606997724,True,65.68607152671507,55.68607152671507,49.0,0.879932784924369,79.29187776589136,0.004848914025346408,79.28702885186601,1.247683169561789,78.00455108190363,22.31847955518856,1.400791058577034,-0.05093343577769904,0.5525587662565452,True,ltv_threshold,1.0,0.5411668841942169,0.6986390580164681
primary_lending_liquidation,2007-09-27,368,2007-09-27,2008-10-06,258,293,0.6758433379768408,0.6380379736163181,True,65.44307229097129,55.44307229097129,49.0,0.8837894073193249,79.1561530931367,0.0031995710004944847,79.1529535221362,1.247598310621812,77.86897830575381,22.425906014782527,1.404485269089868,-0.05093343577769904,0.5525587662565452,True,ltv_threshold,1.0,0.49170443509686484,0.844189312420169
primary_lending_liquidation,2007-09-28,369,2007-09-28,2008-10-06,257,293,0.6780782087885253,0.6401478300931903,True,66.51066800981204,56.510668009812036,49.0,0.8670929175972942,80.95096075443399,0.003140161139132461,80.94782059329486,1.248675494436249,79.6618113497011,23.15114333988906,1.4096773964142362,-0.05093343577769904,0.5525587662565452,True,ltv_threshold,1.0,0.3772321908540512,1.2430180584739823
primary_lending_liquidation,2007-10-01,370,2007-10-01,2008-10-06,256,293,0.6703846271221454,0.6328846124502329,True,65.71059910284457,55.71059910284457,49.0,0.8795453789599988,77.81290391351814,6.423966329122092,71.38893758439605,1.2429242881688947,76.53428515655705,20.82368605371248,1.3737832008460527,-0.05093343577769904,0.5525587662565452,True,ltv_threshold,1.0,0.2410358450513118,1.3732413778878176
primary_lending_liquidation,2007-10-02,371,2007-10-02,2008-10-06,255,293,0.6702557534196038,0.6327629476924381,True,65.71262668766357,55.71262668766357,49.0,0.8795133691093774,79.96631982668035,4.957159869940989,75.00915995673935,1.2451005509674764,78.6837146957345,22.97108800807092,1.4123138572670708,-0.05093343577769904,0.5525587662565452,True,ltv_threshold,1.0,0.31882510411508075,1.2447104093648267
primary_lending_liquidation,2007-10-03,372,2007-10-03,2008-10-06,254,293,0.6749273878120832,0.6371732599257091,True,66.07211242485602,56.072112424856016,49.0,0.8738746924447768,78.77204685409832,0.004161264453892642,78.76788558964442,1.2473629674798754,77.48529994382362,21.413187518967604,1.381886584844901,-0.05093343577769904,0.5525587662565452,True,ltv_threshold,1.0,0.4035656951204439,1.0992470876880622
primary_lending_liquidation,2007-10-04,373,2007-10-04,2008-10-06,253,293,0.6733629573519502,0.6356963406685999,True,65.71994793472163,55.71994793472163,49.0,0.8793978066419885,78.06021711116341,0.00047894785976026344,78.05973816330365,1.246940331436885,76.77424691064488,21.054298975923246,1.3778592722410523,-0.05093343577769904,0.5525587662565452,True,ltv_threshold,1.0,0.27096615583225964,1.4791734383109747
primary_lending_liquidation,2007-10-05,374,2007-10-05,2008-10-06,252,293,0.6599772967012618,0.6230594478900939,True,64.61506059579364,54.615060595793636,49.0,0.8971884213889145,77.22055915928776,8.889485265501829,68.33107389378593,1.2410812887912792,75.9453123335496,21.330251737755958,1.390556222131131,-0.05093343577769904,0.5525587662565452,True,ltv_threshold,1.0,0.26579331055399524,1.2083868320918731
primary_lending_liquidation,2007-10-08,375,2007-10-08,2008-10-06,251,293,0.6558795787311147,0.6191909483085927,True,64.7605990260377,54.760599026037696,49.0,0.8948039442866826,79.83030998815488,5.2527904540055195,74.57751953414936,1.2448482689546432,78.54817295943316,23.787573933395464,1.4343921424614967,-0.05093343577769904,0.5525587662565452,True,ltv_threshold,1.0,0.205525268820824,1.5744450873096327
primary_lending_liquidation,2007-10-09,376,2007-10-09,2008-10-06,250,293,0.6530535764858578,0.6165230271430212,True,64.32218924991315,54.32218924991315,49.0,0.9020255014865466,75.89925189759036,5.273911319001038,70.62534057858932,1.2424607719279928,74.62147845537305,20.2992892054599,1.3736831943954164,-0.05093343577769904,0.5525587662565452,True,ltv_threshold,1.0,0.3429521382460193,1.04272389509457
primary_lending_liquidation,2007-10-11,378,2007-10-11,2008-10-06,248,293,0.6619825429426905,0.624952524549417,True,64.93705399648977,54.937053996489766,49.0,0.8919298803887606,77.93140193097014,4.8009852275613465,73.1304167034088,1.2439691408366607,76.6508675817818,21.71381358529203,1.3952489623247626,-0.05093343577769904,0.5525587662565452,True,ltv_threshold,1.0,0.3239630942598281,1.173869102153518
primary_lending_liquidation,2007-10-15,380,2007-10-15,2008-10-06,246,293,0.6562500246856591,0.6195406722355599,True,64.80001590280604,54.80001590280604,49.0,0.8941603244587919,77.82402653751006,3.8838316324040076,73.94019490510605,1.2444638079027148,76.5425926321548,21.742576729348755,1.3967622339364216,-0.05093343577769904,0.5525587662565452,True,ltv_threshold,1.0,0.21022293157413635,1.5414832060841834
primary_lending_liquidation,2007-10-16,381,2007-10-16,2008-10-06,245,293,0.6593531551847307,0.6224702196383967,True,65.20563025145073,55.20563025145073,49.0,0.8875906275648823,79.310231689441,3.189614179109302,76.1206175103317,1.2457690099665313,78.02640237071928,22.820772119268554,1.4133776213644234,-0.05093343577769904,0.5525587662565452,True,ltv_threshold,1.0,0.36255955223926084,1.1452478006344193
primary_lending_liquidation,2007-10-17,382,2007-10-17,2008-10-06,244,293,0.6509804128293222,0.6145658322369492,True,64.55334635171627,54.55334635171627,49.0,0.8982033784708138,77.320048889034,0.00260164875226244,77.31744724028174,1.2464962998062559,76.03489386560761,21.481547513891343,1.3937713990154799,-0.05093343577769904,0.5525587662565452,True,ltv_threshold,1.0,0.2328305333663348,1.572582522399682
primary_lending_liquidation,2007-10-19,384,2007-10-19,2008-10-06,242,293,0.6647597544481343,0.6275743842344464,True,65.90955684964737,55.90955684964737,49.0,0.8764154602722279,79.6215160469482,0.004374037083138419,79.61714200986506,1.2478801245651836,78.33382735137809,22.424270501730717,1.4010811704702708,-0.05093343577769904,0.5525587662565452,True,ltv_threshold,1.0,0.2517083085832786,1.5832307036555946
primary_lending_liquidation,2007-10-22,385,2007-10-22,2008-10-06,241,293,0.6568683024460498,0.6201243647382523,True,65.24415596580789,55.24415596580789,49.0,0.8869716469254673,80.97669433210324,3.116737141522516,77.85995719058072,1.24684061304002,79.69092374046792,24.44676777466003,1.4425222423488704,-0.05093343577769904,0.5525587662565452,True,ltv_threshold,1.0,0.10897398639198899,1.9629042126071223
primary_lending_liquidation,2007-10-24,387,2007-10-24,2008-10-06,239,293,0.6483169111693441,0.6120513216893667,True,64.47565697833954,54.47565697833954,49.0,0.8994843333322853,80.40760606192775,4.358069816321966,76.04953624560578,1.2457469579852147,79.12383433581972,24.64817735748018,1.452462232209163,-0.05093343577769904,0.5525587662565452,True,ltv_threshold,1.0,0.1220710808478655,1.8700184202329284
primary_lending_liquidation,2007-10-25,388,2007-10-25,2008-10-06,238,293,0.657115949325,0.620358158731533,True,65.37742247859234,55.37742247859234,49.0,0.8848371377151455,78.82618321628448,1.5085512682068354,77.31763194807765,1.2465017267677565,77.54102267354268,22.163600194950348,1.4002280930196471,-0.05093343577769904,0.5525587662565452,True,ltv_threshold,1.0,0.18511958302016335,1.7167917119856753
primary_lending_liquidation,2007-11-01,393,2007-11-01,2008-10-06,233,293,0.6455555668583622,0.6094444416187428,True,64.38889563862686,54.38889563862686,49.0,0.9009191936083423,77.61152578136861,3.244196111150141,74.36732967021847,1.2447304420677274,76.32961167446577,21.940716035838904,1.4034043305754613,-0.05093343577769904,0.5525587662565452,True,ltv_threshold,1.0,0.1381328590938686,1.7719467869775183
primary_lending_liquidation,2007-11-05,395,2007-11-05,2008-10-06,231,293,0.6447198225837699,0.608655447256501,True,64.2241943662965,54.2241943662965,49.0,0.9036556572697806,76.5392209296433,0.7882614945675027,75.7509594350758,1.2455724930792482,75.25577295684651,21.031578590550012,1.387863366829888,-0.05093343577769904,0.5525587662565452,True,ltv_threshold,1.0,0.09239869935092761,1.950911189941605
primary_lending_liquidation,2007-11-07,397,2007-11-07,2008-10-06,229,293,0.653420836127322,0.6168697429930766,True,65.33200350403187,55.332003504031874,49.0,0.8855634514739651,78.88192391367657,9.12923820727251,69.75268570640407,1.2419576792369869,77.60508989158637,22.2730863875545,1.4025353317620521,-0.05093343577769904,0.5525587662565452,True,ltv_threshold,1.0,0.08940591011703027,1.7833617746814037
primary_lending_liquidation,2007-11-08,398,2007-11-08,2008-10-06,228,293,0.6738836442843807,0.6361879013848022,True,67.00585647209847,57.00585647209847,49.0,0.8595608071248444,82.66644510266089,0.24087236383818736,82.4255727388227,1.2495767505821087,81.37565556570935,24.36979909361088,1.4274964118035607,-0.05093343577769904,0.5525587662565452,True,ltv_threshold,1.0,0.21095620896619677,1.789084614122915
primary_lending_liquidation,2007-11-29,412,2007-11-29,2008-10-06,214,293,0.6742746633640391,0.6365570476162016,True,67.26622953274817,57.26622953274817,49.0,0.8556526315737086,80.76451445680877,0.002765674520830529,80.76174878228794,1.2485725200673663,79.47556106235027,22.209331529602096,1.3878259789550402,-0.05093343577769904,0.5525587662565452,True,ltv_threshold,1.0,0.2242636373419777,1.6998790555048917
primary_lending_liquidation,2007-11-30,413,2007-11-30,2008-10-06,213,293,0.6793997208602227,0.641395419344953,True,67.28032458686027,57.280324586860274,49.0,0.8554420798662911,82.39654609142382,0.0010610341894632916,82.39548505723435,1.2495564108421147,81.10579193805307,23.8254673511928,1.4159450478508322,-0.05093343577769904,0.5525587662565452,True,ltv_threshold,1.0,0.22989805513387085,1.730948104315234
primary_lending_liquidation,2007-12-05,416,2007-12-05,2008-10-06,210,293,0.6758433379768408,0.6380379736163181,True,67.59257630165003,57.59257630165003,49.0,0.8508040991838066,80.44677724548269,1.4416964784774515,79.00508076700524,1.2475063801397792,79.15976832495942,21.56719202330939,1.3744786812513454,-0.05093343577769904,0.5525587662565452,True,ltv_threshold,1.0,0.33718053051076236,1.3068758904599738
primary_lending_liquidation,2007-12-06,417,2007-12-06,2008-10-06,209,293,0.6662844192218164,0.6290137622204105,True,66.41263602104938,56.41263602104938,49.0,0.8685997226174028,77.76040342099569,0.004271172564669734,77.75613224843102,1.2467575202385455,76.47476783463293,20.062131813583548,1.3556318801712743,-0.05093343577769904,0.5525587662565452,True,ltv_threshold,1.0,0.2698169354365465,1.473708443774115
primary_lending_liquidation,2007-12-07,418,2007-12-07,2008-10-06,208,293,0.6661570684231137,0.6288935351781704,True,66.28802361482347,56.28802361482347,49.0,0.8705226592304056,78.59337001159824,0.00017710570430465186,78.59319290589393,1.247264005344259,77.30680940980103,21.01878579497756,1.3734148837558804,-0.05093343577769904,0.5525587662565452,True,ltv_threshold,1.0,0.24272283217761265,1.5802427690258847
primary_lending_liquidation,2007-12-10,419,2007-12-10,2008-10-06,207,293,0.6634944804511652,0.6263798872086828,True,66.15387932998175,56.15387932998175,49.0,0.8726022241857448,78.43986494675802,0.002818484616887509,78.43704646214114,1.2471697059415727,77.15347671758538,20.99959738760363,1.3739652119883283,-0.05093343577769904,0.5525587662565452,True,ltv_threshold,1.0,0.24518659492895187,1.5681990784052453
